timestamp,active_power,reactive_power,active_quality,reactive_quality
2023-02-28 01:00:00,961.0,76.0,1,1
2023-02-28 02:00:00,928.0,88.0,1,1
2023-02-28 03:00:00,925.0,86.0,1,1
2023-02-28 04:00:00,938.0,74.0,1,1
2023-02-28 05:00:00,942.0,84.0,1,1
2023-02-28 06:00:00,1001.0,77.0,1,1
2023-02-28 07:00:00,1022.0,38.0,0,0
2023-02-28 08:00:00,1043.0,-38.0,1,1
2023-02-28 09:00:00,1050.0,-41.0,1,1
2023-02-28 10:00:00,1046.0,-32.0,1,1
2023-02-28 11:00:00,1033.0,-49.0,1,1
2023-02-28 12:00:00,978.0,-76.0,1,1
2023-02-28 13:00:00,947.0,-82.0,1,1
2023-02-28 14:00:00,919.0,-91.0,1,1
2023-02-28 15:00:00,890.0,-108.0,1,1
2023-02-28 16:00:00,912.0,-81.0,1,1
2023-02-28 17:00:00,890.0,-96.0,1,1
2023-02-28 18:00:00,913.0,-102.0,1,1
2023-02-28 19:00:00,1002.0,-70.0,1,1
2023-02-28 20:00:00,1031.0,-75.0,1,1
2023-02-28 21:00:00,1046.0,-69.0,1,1
2023-02-28 22:00:00,1028.0,-68.0,1,1
2023-02-28 23:00:00,989.0,-68.0,0,0
2023-03-01 00:00:00,950.0,102.0,1,1
2023-03-01 01:00:00,945.0,90.0,1,1
2023-03-01 02:00:00,928.0,86.0,1,1
2023-03-01 03:00:00,924.0,88.0,1,1
2023-03-01 04:00:00,920.0,89.0,1,1
2023-03-01 05:00:00,932.0,84.0,1,1
2023-03-01 06:00:00,1085.0,18.0,1,1
2023-03-01 07:00:00,1796.5,-422.0,0,0
2023-03-01 08:00:00,2508.0,798.0,1,1
2023-03-01 09:00:00,2850.0,787.0,1,1
2023-03-01 10:00:00,2760.0,669.0,1,1
2023-03-01 11:00:00,2724.0,622.0,1,1
2023-03-01 12:00:00,2602.0,551.0,1,1
2023-03-01 13:00:00,2334.0,434.0,1,1
2023-03-01 14:00:00,1823.0,203.0,1,1
2023-03-01 15:00:00,1598.0,150.0,1,1
2023-03-01 16:00:00,1586.0,126.0,1,1
2023-03-01 17:00:00,1485.0,78.0,1,1
2023-03-01 18:00:00,1419.0,59.0,1,1
2023-03-01 19:00:00,1436.0,57.0,1,1
2023-03-01 20:00:00,1332.0,15.0,1,1
2023-03-01 21:00:00,1171.0,-45.0,1,1
2023-03-01 22:00:00,1021.0,-99.0,1,1
2023-03-01 23:00:00,998.0,-106.0,0,0
2023-03-02 00:00:00,975.0,95.0,1,1
2023-03-02 01:00:00,949.0,96.0,1,1
2023-03-02 02:00:00,947.0,75.0,1,1
2023-03-02 03:00:00,952.0,67.0,1,1
2023-03-02 04:00:00,928.0,94.0,1,1
2023-03-02 05:00:00,950.0,79.0,1,1
2023-03-02 06:00:00,1112.0,13.0,1,1
2023-03-02 07:00:00,1843.0,-434.0,0,0
2023-03-02 08:00:00,2574.0,835.0,1,1
2023-03-02 09:00:00,2753.0,745.0,1,1
2023-03-02 10:00:00,2708.0,650.0,1,1
2023-03-02 11:00:00,2667.0,648.0,1,1
2023-03-02 12:00:00,2550.0,565.0,1,1
2023-03-02 13:00:00,2301.0,445.0,1,1
2023-03-02 14:00:00,1782.0,183.0,1,1
2023-03-02 15:00:00,1573.0,130.0,1,1
2023-03-02 16:00:00,1548.0,128.0,1,1
2023-03-02 17:00:00,1452.0,92.0,1,1
2023-03-02 18:00:00,1343.0,67.0,1,1
2023-03-02 19:00:00,1377.0,43.0,1,1
2023-03-02 20:00:00,1335.0,24.0,1,1
2023-03-02 21:00:00,1164.0,-37.0,1,1
2023-03-02 22:00:00,1064.0,-63.0,1,1
2023-03-02 23:00:00,1021.0,-86.0,0,0
2023-03-03 00:00:00,978.0,104.0,1,1
2023-03-03 01:00:00,967.0,92.0,1,1
2023-03-03 02:00:00,943.0,85.0,1,1
2023-03-03 03:00:00,942.0,88.0,1,1
2023-03-03 04:00:00,935.0,97.0,1,1
2023-03-03 05:00:00,946.0,90.0,1,1
2023-03-03 06:00:00,1078.0,39.0,1,1
2023-03-03 07:00:00,1722.5,-386.0,0,0
2023-03-03 08:00:00,2367.0,691.0,1,1
2023-03-03 09:00:00,2652.0,663.0,1,1
2023-03-03 10:00:00,2568.0,577.0,1,1
2023-03-03 11:00:00,2419.0,516.0,1,1
2023-03-03 12:00:00,2278.0,419.0,1,1
2023-03-03 13:00:00,2009.0,345.0,1,1
2023-03-03 14:00:00,1519.0,109.0,1,1
2023-03-03 15:00:00,1292.0,49.0,1,1
2023-03-03 16:00:00,1204.0,16.0,1,1
2023-03-03 17:00:00,1145.0,7.0,1,1
2023-03-03 18:00:00,1165.0,22.0,1,1
2023-03-03 19:00:00,1232.0,24.0,1,1
2023-03-03 20:00:00,1152.0,-26.0,1,1
2023-03-03 21:00:00,1052.0,-66.0,1,1
2023-03-03 22:00:00,985.0,-99.0,1,1
2023-03-03 23:00:00,970.0,-98.0,0,0
2023-03-04 00:00:00,955.0,97.0,1,1
2023-03-04 01:00:00,919.0,114.0,1,1
2023-03-04 02:00:00,905.0,110.0,1,1
2023-03-04 03:00:00,893.0,116.0,1,1
2023-03-04 04:00:00,898.0,114.0,1,1
2023-03-04 05:00:00,907.0,103.0,1,1
2023-03-04 06:00:00,938.0,120.0,1,1
2023-03-04 07:00:00,1012.0,13.0,0,0
2023-03-04 08:00:00,1086.0,-34.0,1,1
2023-03-04 09:00:00,1115.0,-39.0,1,1
2023-03-04 10:00:00,1082.0,-28.0,1,1
2023-03-04 11:00:00,1068.0,-24.0,1,1
2023-03-04 12:00:00,1034.0,7.0,1,1
2023-03-04 13:00:00,916.0,102.0,1,1
2023-03-04 14:00:00,908.0,91.0,1,1
2023-03-04 15:00:00,899.0,102.0,1,1
2023-03-04 16:00:00,895.0,95.0,1,1
2023-03-04 17:00:00,886.0,96.0,1,1
2023-03-04 18:00:00,910.0,98.0,1,1
2023-03-04 19:00:00,964.0,101.0,1,1
2023-03-04 20:00:00,966.0,109.0,1,1
2023-03-04 21:00:00,974.0,102.0,1,1
2023-03-04 22:00:00,976.0,78.0,1,1
2023-03-04 23:00:00,954.5,116.0,0,0
2023-03-05 00:00:00,933.0,106.0,1,1
2023-03-05 01:00:00,920.0,101.0,1,1
2023-03-05 02:00:00,874.0,124.0,1,1
2023-03-05 03:00:00,889.0,108.0,1,1
2023-03-05 04:00:00,881.0,108.0,1,1
2023-03-05 05:00:00,897.0,105.0,1,1
2023-03-05 06:00:00,908.0,121.0,1,1
2023-03-05 07:00:00,894.5,113.0,0,0
2023-03-05 08:00:00,881.0,120.0,1,1
2023-03-05 09:00:00,861.0,142.0,1,1
2023-03-05 10:00:00,883.0,124.0,1,1
2023-03-05 11:00:00,912.0,110.0,1,1
2023-03-05 12:00:00,899.0,118.0,1,1
2023-03-05 13:00:00,902.0,105.0,1,1
2023-03-05 14:00:00,901.0,115.0,1,1
2023-03-05 15:00:00,891.0,123.0,1,1
2023-03-05 16:00:00,931.0,90.0,1,1
2023-03-05 17:00:00,916.0,111.0,1,1
2023-03-05 18:00:00,915.0,113.0,1,1
2023-03-05 19:00:00,995.0,109.0,1,1
2023-03-05 20:00:00,1000.0,106.0,1,1
2023-03-05 21:00:00,1009.0,97.0,1,1
2023-03-05 22:00:00,984.0,105.0,1,1
2023-03-05 23:00:00,952.0,117.0,0,0
2023-03-06 00:00:00,920.0,120.0,1,1
2023-03-06 01:00:00,906.0,118.0,1,1
2023-03-06 02:00:00,883.0,118.0,1,1
2023-03-06 03:00:00,877.0,113.0,1,1
2023-03-06 04:00:00,884.0,118.0,1,1
2023-03-06 05:00:00,900.0,101.0,1,1
2023-03-06 06:00:00,1029.0,55.0,1,1
2023-03-06 07:00:00,1646.5,-322.0,0,0
2023-03-06 08:00:00,2264.0,569.0,1,1
2023-03-06 09:00:00,2481.0,524.0,1,1
2023-03-06 10:00:00,2587.0,526.0,1,1
2023-03-06 11:00:00,2575.0,487.0,1,1
2023-03-06 12:00:00,2522.0,469.0,1,1
2023-03-06 13:00:00,2211.0,321.0,1,1
2023-03-06 14:00:00,1752.0,126.0,1,1
2023-03-06 15:00:00,1525.0,58.0,1,1
2023-03-06 16:00:00,1503.0,48.0,1,1
2023-03-06 17:00:00,1461.0,39.0,1,1
2023-03-06 18:00:00,1391.0,38.0,1,1
2023-03-06 19:00:00,1391.0,32.0,1,1
2023-03-06 20:00:00,1302.0,29.0,1,1
2023-03-06 21:00:00,1152.0,-36.0,1,1
2023-03-06 22:00:00,1076.0,-71.0,1,1
2023-03-06 23:00:00,1025.5,-56.0,0,0
2023-03-07 00:00:00,975.0,89.0,1,1
2023-03-07 01:00:00,942.0,97.0,1,1
2023-03-07 02:00:00,943.0,87.0,1,1
2023-03-07 03:00:00,934.0,91.0,1,1
2023-03-07 04:00:00,909.0,103.0,1,1
2023-03-07 05:00:00,931.0,99.0,1,1
2023-03-07 06:00:00,1084.0,15.0,1,1
2023-03-07 07:00:00,1530.0,-360.0,0,0
2023-03-07 08:00:00,1976.0,376.0,1,1
2023-03-07 09:00:00,2215.0,365.0,1,1
2023-03-07 10:00:00,2259.0,365.0,1,1
2023-03-07 11:00:00,2220.0,341.0,1,1
2023-03-07 12:00:00,2109.0,286.0,1,1
2023-03-07 13:00:00,1923.0,226.0,1,1
2023-03-07 14:00:00,1602.0,84.0,1,1
2023-03-07 15:00:00,1441.0,60.0,1,1
2023-03-07 16:00:00,1446.0,44.0,1,1
2023-03-07 17:00:00,1384.0,44.0,1,1
2023-03-07 18:00:00,1294.0,10.0,1,1
2023-03-07 19:00:00,1314.0,10.0,1,1
2023-03-07 20:00:00,1272.0,-12.0,1,1
2023-03-07 21:00:00,1129.0,-67.0,1,1
2023-03-07 22:00:00,1048.0,-101.0,1,1
2023-03-07 23:00:00,1008.5,-116.0,0,0
2023-03-08 00:00:00,969.0,120.0,1,1
2023-03-08 01:00:00,946.0,118.0,1,1
2023-03-08 02:00:00,935.0,113.0,1,1
2023-03-08 03:00:00,914.0,127.0,1,1
2023-03-08 04:00:00,890.0,140.0,1,1
2023-03-08 05:00:00,899.0,124.0,1,1
2023-03-08 06:00:00,1036.0,66.0,1,1
2023-03-08 07:00:00,1458.0,-257.0,0,0
2023-03-08 08:00:00,1880.0,283.0,1,1
2023-03-08 09:00:00,2132.0,283.0,1,1
2023-03-08 10:00:00,2185.0,306.0,1,1
2023-03-08 11:00:00,2216.0,321.0,1,1
2023-03-08 12:00:00,2140.0,302.0,1,1
2023-03-08 13:00:00,1946.0,232.0,1,1
2023-03-08 14:00:00,1587.0,84.0,1,1
2023-03-08 15:00:00,1437.0,80.0,1,1
2023-03-08 16:00:00,1442.0,104.0,1,1
2023-03-08 17:00:00,1364.0,51.0,1,1
2023-03-08 18:00:00,1272.0,14.0,1,1
2023-03-08 19:00:00,1286.0,22.0,1,1
2023-03-08 20:00:00,1247.0,-12.0,1,1
2023-03-08 21:00:00,1140.0,-56.0,1,1
2023-03-08 22:00:00,1024.0,-92.0,1,1
2023-03-08 23:00:00,999.0,-98.0,0,0
2023-03-09 00:00:00,974.0,98.0,1,1
2023-03-09 01:00:00,961.0,95.0,1,1
2023-03-09 02:00:00,947.0,95.0,1,1
2023-03-09 03:00:00,918.0,120.0,1,1
2023-03-09 04:00:00,910.0,114.0,1,1
2023-03-09 05:00:00,911.0,108.0,1,1
2023-03-09 06:00:00,1037.0,47.0,1,1
2023-03-09 07:00:00,1453.0,-244.0,0,0
2023-03-09 08:00:00,1869.0,316.0,1,1
2023-03-09 09:00:00,2123.0,306.0,1,1
2023-03-09 10:00:00,2169.0,331.0,1,1
2023-03-09 11:00:00,2126.0,299.0,1,1
2023-03-09 12:00:00,2127.0,282.0,1,1
2023-03-09 13:00:00,1967.0,231.0,1,1
2023-03-09 14:00:00,1642.0,111.0,1,1
2023-03-09 15:00:00,1470.0,119.0,1,1
2023-03-09 16:00:00,1465.0,119.0,1,1
2023-03-09 17:00:00,1395.0,113.0,1,1
2023-03-09 18:00:00,1303.0,90.0,1,1
2023-03-09 19:00:00,1292.0,36.0,1,1
2023-03-09 20:00:00,1258.0,39.0,1,1
2023-03-09 21:00:00,1140.0,21.0,1,1
2023-03-09 22:00:00,1077.0,7.0,1,1
2023-03-09 23:00:00,1049.5,-17.0,0,0
2023-03-10 00:00:00,1022.0,23.0,1,1
2023-03-10 01:00:00,1025.0,-29.0,1,1
2023-03-10 02:00:00,1014.0,-25.0,1,1
2023-03-10 03:00:00,1012.0,-13.0,1,1
2023-03-10 04:00:00,947.0,39.0,1,1
2023-03-10 05:00:00,932.0,52.0,1,1
2023-03-10 06:00:00,1058.0,-3.0,1,1
2023-03-10 07:00:00,1442.0,-309.0,0,0
2023-03-10 08:00:00,1826.0,343.0,1,1
2023-03-10 09:00:00,1997.0,359.0,1,1
2023-03-10 10:00:00,2007.0,352.0,1,1
2023-03-10 11:00:00,2004.0,347.0,1,1
2023-03-10 12:00:00,1959.0,335.0,1,1
2023-03-10 13:00:00,1737.0,229.0,1,1
2023-03-10 14:00:00,1390.0,87.0,1,1
2023-03-10 15:00:00,1244.0,60.0,1,1
2023-03-10 16:00:00,1183.0,44.0,1,1
2023-03-10 17:00:00,1125.0,25.0,1,1
2023-03-10 18:00:00,1098.0,-11.0,1,1
2023-03-10 19:00:00,1189.0,19.0,1,1
2023-03-10 20:00:00,1140.0,-16.0,1,1
2023-03-10 21:00:00,1044.0,-62.0,1,1
2023-03-10 22:00:00,977.0,-89.0,1,1
2023-03-10 23:00:00,970.5,-87.0,0,0
2023-03-11 00:00:00,964.0,92.0,1,1
2023-03-11 01:00:00,951.0,81.0,1,1
2023-03-11 02:00:00,936.0,99.0,1,1
2023-03-11 03:00:00,937.0,94.0,1,1
2023-03-11 04:00:00,889.0,122.0,1,1
2023-03-11 05:00:00,878.0,127.0,1,1
2023-03-11 06:00:00,920.0,112.0,1,1
2023-03-11 07:00:00,905.5,128.0,0,0
2023-03-11 08:00:00,891.0,112.0,1,1
2023-03-11 09:00:00,906.0,97.0,1,1
2023-03-11 10:00:00,909.0,98.0,1,1
2023-03-11 11:00:00,916.0,92.0,1,1
2023-03-11 12:00:00,935.0,97.0,1,1
2023-03-11 13:00:00,939.0,71.0,1,1
2023-03-11 14:00:00,881.0,107.0,1,1
2023-03-11 15:00:00,872.0,118.0,1,1
2023-03-11 16:00:00,891.0,96.0,1,1
2023-03-11 17:00:00,887.0,103.0,1,1
2023-03-11 18:00:00,898.0,109.0,1,1
2023-03-11 19:00:00,924.0,110.0,1,1
2023-03-11 20:00:00,939.0,112.0,1,1
2023-03-11 21:00:00,946.0,101.0,1,1
2023-03-11 22:00:00,924.0,116.0,1,1
2023-03-11 23:00:00,915.5,100.0,0,0
2023-03-12 00:00:00,907.0,113.0,1,1
2023-03-12 01:00:00,895.0,102.0,1,1
2023-03-12 02:00:00,890.0,101.0,1,1
2023-03-12 03:00:00,879.0,123.0,1,1
2023-03-12 04:00:00,877.0,125.0,1,1
2023-03-12 05:00:00,881.0,116.0,1,1
2023-03-12 06:00:00,904.0,130.0,1,1
2023-03-12 07:00:00,881.0,128.0,0,0
2023-03-12 08:00:00,858.0,130.0,1,1
2023-03-12 09:00:00,840.0,141.0,1,1
2023-03-12 10:00:00,836.0,139.0,1,1
2023-03-12 11:00:00,877.0,122.0,1,1
2023-03-12 12:00:00,896.0,108.0,1,1
2023-03-12 13:00:00,894.0,113.0,1,1
2023-03-12 14:00:00,872.0,122.0,1,1
2023-03-12 15:00:00,891.0,103.0,1,1
2023-03-12 16:00:00,902.0,93.0,1,1
2023-03-12 17:00:00,897.0,97.0,1,1
2023-03-12 18:00:00,905.0,104.0,1,1
2023-03-12 19:00:00,923.0,113.0,1,1
2023-03-12 20:00:00,946.0,112.0,1,1
2023-03-12 21:00:00,941.0,110.0,1,1
2023-03-12 22:00:00,909.0,122.0,1,1
2023-03-12 23:00:00,909.5,127.0,0,0
2023-03-13 00:00:00,910.0,125.0,1,1
2023-03-13 01:00:00,891.0,115.0,1,1
2023-03-13 02:00:00,885.0,117.0,1,1
2023-03-13 03:00:00,869.0,136.0,1,1
2023-03-13 04:00:00,867.0,140.0,1,1
2023-03-13 05:00:00,878.0,127.0,1,1
2023-03-13 06:00:00,1015.0,66.0,1,1
2023-03-13 07:00:00,1408.0,-232.0,0,0
2023-03-13 08:00:00,1801.0,355.0,1,1
2023-03-13 09:00:00,1904.0,302.0,1,1
2023-03-13 10:00:00,1966.0,267.0,1,1
2023-03-13 11:00:00,1950.0,251.0,1,1
2023-03-13 12:00:00,1951.0,259.0,1,1
2023-03-13 13:00:00,1832.0,226.0,1,1
2023-03-13 14:00:00,1561.0,130.0,1,1
2023-03-13 15:00:00,1427.0,112.0,1,1
2023-03-13 16:00:00,1439.0,126.0,1,1
2023-03-13 17:00:00,1380.0,94.0,1,1
2023-03-13 18:00:00,1249.0,41.0,1,1
2023-03-13 19:00:00,1284.0,44.0,1,1
2023-03-13 20:00:00,1292.0,52.0,1,1
2023-03-13 21:00:00,1160.0,-4.0,1,1
2023-03-13 22:00:00,1047.0,-28.0,1,1
2023-03-13 23:00:00,1018.5,-72.0,0,0
2023-03-14 00:00:00,990.0,48.0,1,1
2023-03-14 01:00:00,976.0,43.0,1,1
2023-03-14 02:00:00,971.0,38.0,1,1
2023-03-14 03:00:00,933.0,67.0,1,1
2023-03-14 04:00:00,880.0,109.0,1,1
2023-03-14 05:00:00,892.0,96.0,1,1
2023-03-14 06:00:00,1040.0,9.0,1,1
2023-03-14 07:00:00,1403.0,-241.0,0,0
2023-03-14 08:00:00,1766.0,317.0,1,1
2023-03-14 09:00:00,1927.0,265.0,1,1
2023-03-14 10:00:00,1910.0,257.0,1,1
2023-03-14 11:00:00,1908.0,242.0,1,1
2023-03-14 12:00:00,1927.0,254.0,1,1
2023-03-14 13:00:00,1780.0,203.0,1,1
2023-03-14 14:00:00,1523.0,126.0,1,1
2023-03-14 15:00:00,1398.0,103.0,1,1
2023-03-14 16:00:00,1401.0,60.0,1,1
2023-03-14 17:00:00,1333.0,61.0,1,1
2023-03-14 18:00:00,1265.0,50.0,1,1
2023-03-14 19:00:00,1261.0,19.0,1,1
2023-03-14 20:00:00,1231.0,23.0,1,1
2023-03-14 21:00:00,1133.0,-12.0,1,1
2023-03-14 22:00:00,1040.0,-33.0,1,1
2023-03-14 23:00:00,1005.0,-41.0,0,0
2023-03-15 00:00:00,970.0,55.0,1,1
2023-03-15 01:00:00,973.0,36.0,1,1
2023-03-15 02:00:00,956.0,57.0,1,1
2023-03-15 03:00:00,956.0,57.0,1,1
2023-03-15 04:00:00,953.0,60.0,1,1
2023-03-15 05:00:00,965.0,50.0,1,1
2023-03-15 06:00:00,1037.0,37.0,1,1
2023-03-15 07:00:00,1401.0,-239.0,0,0
2023-03-15 08:00:00,1765.0,320.0,1,1
2023-03-15 09:00:00,1877.0,281.0,1,1
2023-03-15 10:00:00,1967.0,269.0,1,1
2023-03-15 11:00:00,1929.0,239.0,1,1
2023-03-15 12:00:00,1927.0,238.0,1,1
2023-03-15 13:00:00,1805.0,207.0,1,1
2023-03-15 14:00:00,1577.0,128.0,1,1
2023-03-15 15:00:00,1430.0,121.0,1,1
2023-03-15 16:00:00,1420.0,102.0,1,1
2023-03-15 17:00:00,1359.0,78.0,1,1
2023-03-15 18:00:00,1274.0,48.0,1,1
2023-03-15 19:00:00,1290.0,36.0,1,1
2023-03-15 20:00:00,1270.0,35.0,1,1
2023-03-15 21:00:00,1135.0,-18.0,1,1
2023-03-15 22:00:00,1038.0,-50.0,1,1
2023-03-15 23:00:00,998.5,-56.0,0,0
2023-03-16 00:00:00,959.0,75.0,1,1
2023-03-16 01:00:00,962.0,67.0,1,1
2023-03-16 02:00:00,939.0,77.0,1,1
2023-03-16 03:00:00,915.0,90.0,1,1
2023-03-16 04:00:00,879.0,116.0,1,1
2023-03-16 05:00:00,882.0,120.0,1,1
2023-03-16 06:00:00,1018.0,44.0,1,1
2023-03-16 07:00:00,1365.5,-230.0,0,0
2023-03-16 08:00:00,1713.0,264.0,1,1
2023-03-16 09:00:00,1908.0,263.0,1,1
2023-03-16 10:00:00,1940.0,264.0,1,1
2023-03-16 11:00:00,1928.0,261.0,1,1
2023-03-16 12:00:00,1931.0,256.0,1,1
2023-03-16 13:00:00,1816.0,224.0,1,1
2023-03-16 14:00:00,1534.0,113.0,1,1
2023-03-16 15:00:00,1419.0,96.0,1,1
2023-03-16 16:00:00,1382.0,83.0,1,1
2023-03-16 17:00:00,1322.0,64.0,1,1
2023-03-16 18:00:00,1237.0,22.0,1,1
2023-03-16 19:00:00,1275.0,54.0,1,1
2023-03-16 20:00:00,1277.0,41.0,1,1
2023-03-16 21:00:00,1150.0,-17.0,1,1
2023-03-16 22:00:00,1025.0,-57.0,1,1
2023-03-16 23:00:00,1001.5,-67.0,0,0
2023-03-17 00:00:00,978.0,57.0,1,1
2023-03-17 01:00:00,962.0,66.0,1,1
2023-03-17 02:00:00,947.0,73.0,1,1
2023-03-17 03:00:00,941.0,63.0,1,1
2023-03-17 04:00:00,935.0,66.0,1,1
2023-03-17 05:00:00,945.0,59.0,1,1
2023-03-17 06:00:00,1013.0,45.0,1,1
2023-03-17 07:00:00,1326.5,-234.0,0,0
2023-03-17 08:00:00,1640.0,224.0,1,1
2023-03-17 09:00:00,1909.0,294.0,1,1
2023-03-17 10:00:00,2012.0,306.0,1,1
2023-03-17 11:00:00,1918.0,249.0,1,1
2023-03-17 12:00:00,1841.0,234.0,1,1
2023-03-17 13:00:00,1715.0,213.0,1,1
2023-03-17 14:00:00,1358.0,68.0,1,1
2023-03-17 15:00:00,1235.0,56.0,1,1
2023-03-17 16:00:00,1177.0,35.0,1,1
2023-03-17 17:00:00,1109.0,10.0,1,1
2023-03-17 18:00:00,1124.0,9.0,1,1
2023-03-17 19:00:00,1149.0,-3.0,1,1
2023-03-17 20:00:00,1138.0,-11.0,1,1
2023-03-17 21:00:00,1039.0,-56.0,1,1
2023-03-17 22:00:00,994.0,-40.0,1,1
2023-03-17 23:00:00,989.5,-64.0,0,0
2023-03-18 00:00:00,985.0,50.0,1,1
2023-03-18 01:00:00,957.0,64.0,1,1
2023-03-18 02:00:00,950.0,65.0,1,1
2023-03-18 03:00:00,954.0,45.0,1,1
2023-03-18 04:00:00,946.0,54.0,1,1
2023-03-18 05:00:00,915.0,68.0,1,1
2023-03-18 06:00:00,912.0,103.0,1,1
2023-03-18 07:00:00,901.0,113.0,0,0
2023-03-18 08:00:00,890.0,100.0,1,1
2023-03-18 09:00:00,908.0,83.0,1,1
2023-03-18 10:00:00,903.0,79.0,1,1
2023-03-18 11:00:00,942.0,72.0,1,1
2023-03-18 12:00:00,926.0,73.0,1,1
2023-03-18 13:00:00,892.0,95.0,1,1
2023-03-18 14:00:00,863.0,107.0,1,1
2023-03-18 15:00:00,862.0,105.0,1,1
2023-03-18 16:00:00,868.0,110.0,1,1
2023-03-18 17:00:00,866.0,108.0,1,1
2023-03-18 18:00:00,864.0,117.0,1,1
2023-03-18 19:00:00,893.0,113.0,1,1
2023-03-18 20:00:00,925.0,116.0,1,1
2023-03-18 21:00:00,919.0,108.0,1,1
2023-03-18 22:00:00,883.0,126.0,1,1
2023-03-18 23:00:00,890.0,114.0,0,0
2023-03-19 00:00:00,897.0,110.0,1,1
2023-03-19 01:00:00,878.0,116.0,1,1
2023-03-19 02:00:00,867.0,118.0,1,1
2023-03-19 03:00:00,876.0,114.0,1,1
2023-03-19 04:00:00,872.0,120.0,1,1
2023-03-19 05:00:00,877.0,108.0,1,1
2023-03-19 06:00:00,894.0,118.0,1,1
2023-03-19 07:00:00,875.0,122.0,0,0
2023-03-19 08:00:00,856.0,121.0,1,1
2023-03-19 09:00:00,841.0,130.0,1,1
2023-03-19 10:00:00,834.0,126.0,1,1
2023-03-19 11:00:00,838.0,130.0,1,1
2023-03-19 12:00:00,881.0,96.0,1,1
2023-03-19 13:00:00,847.0,119.0,1,1
2023-03-19 14:00:00,859.0,105.0,1,1
2023-03-19 15:00:00,872.0,106.0,1,1
2023-03-19 16:00:00,860.0,107.0,1,1
2023-03-19 17:00:00,860.0,108.0,1,1
2023-03-19 18:00:00,876.0,101.0,1,1
2023-03-19 19:00:00,889.0,114.0,1,1
2023-03-19 20:00:00,919.0,115.0,1,1
2023-03-19 21:00:00,918.0,111.0,1,1
2023-03-19 22:00:00,897.0,109.0,1,1
2023-03-19 23:00:00,892.0,104.0,0,0
2023-03-20 00:00:00,887.0,111.0,1,1
2023-03-20 01:00:00,869.0,112.0,1,1
2023-03-20 02:00:00,862.0,108.0,1,1
2023-03-20 03:00:00,849.0,136.0,1,1
2023-03-20 04:00:00,857.0,131.0,1,1
2023-03-20 05:00:00,867.0,124.0,1,1
2023-03-20 06:00:00,991.0,72.0,1,1
2023-03-20 07:00:00,1302.0,-253.0,0,0
2023-03-20 08:00:00,1613.0,221.0,1,1
2023-03-20 09:00:00,1645.0,105.0,1,1
2023-03-20 10:00:00,1723.0,89.0,1,1
2023-03-20 11:00:00,1695.0,110.0,1,1
2023-03-20 12:00:00,1735.0,122.0,1,1
2023-03-20 13:00:00,1636.0,117.0,1,1
2023-03-20 14:00:00,1470.0,99.0,1,1
2023-03-20 15:00:00,1349.0,77.0,1,1
2023-03-20 16:00:00,1342.0,70.0,1,1
2023-03-20 17:00:00,1254.0,45.0,1,1
2023-03-20 18:00:00,1194.0,28.0,1,1
2023-03-20 19:00:00,1215.0,30.0,1,1
2023-03-20 20:00:00,1225.0,-5.0,1,1
2023-03-20 21:00:00,1130.0,-13.0,1,1
2023-03-20 22:00:00,1013.0,-62.0,1,1
2023-03-20 23:00:00,992.5,-76.0,0,0
2023-03-21 00:00:00,972.0,78.0,1,1
2023-03-21 01:00:00,961.0,69.0,1,1
2023-03-21 02:00:00,946.0,71.0,1,1
2023-03-21 03:00:00,928.0,97.0,1,1
2023-03-21 04:00:00,870.0,123.0,1,1
2023-03-21 05:00:00,878.0,123.0,1,1
2023-03-21 06:00:00,1001.0,70.0,1,1
2023-03-21 07:00:00,1229.0,16.0,0,0
2023-03-21 08:00:00,1457.0,56.0,1,1
2023-03-21 09:00:00,1664.0,84.0,1,1
2023-03-21 10:00:00,1712.0,93.0,1,1
2023-03-21 11:00:00,1747.0,104.0,1,1
2023-03-21 12:00:00,1726.0,98.0,1,1
2023-03-21 13:00:00,1694.0,106.0,1,1
2023-03-21 14:00:00,1552.0,90.0,1,1
2023-03-21 15:00:00,1413.0,76.0,1,1
2023-03-21 16:00:00,1435.0,96.0,1,1
2023-03-21 17:00:00,1360.0,68.0,1,1
2023-03-21 18:00:00,1240.0,19.0,1,1
2023-03-21 19:00:00,1242.0,9.0,1,1
2023-03-21 20:00:00,1234.0,16.0,1,1
2023-03-21 21:00:00,1141.0,-14.0,1,1
2023-03-21 22:00:00,1044.0,-48.0,1,1
2023-03-21 23:00:00,999.0,-77.0,0,0
2023-03-22 00:00:00,954.0,92.0,1,1
2023-03-22 01:00:00,956.0,80.0,1,1
2023-03-22 02:00:00,952.0,80.0,1,1
2023-03-22 03:00:00,933.0,72.0,1,1
2023-03-22 04:00:00,878.0,118.0,1,1
2023-03-22 05:00:00,878.0,119.0,1,1
2023-03-22 06:00:00,1001.0,72.0,1,1
2023-03-22 07:00:00,1200.0,9.0,0,0
2023-03-22 08:00:00,1399.0,46.0,1,1
2023-03-22 09:00:00,1655.0,81.0,1,1
2023-03-22 10:00:00,1765.0,112.0,1,1
2023-03-22 11:00:00,1787.0,144.0,1,1
2023-03-22 12:00:00,1773.0,146.0,1,1
2023-03-22 13:00:00,1697.0,139.0,1,1
2023-03-22 14:00:00,1542.0,115.0,1,1
2023-03-22 15:00:00,1414.0,103.0,1,1
